InvoiceNo,InvoiceDate,CustomerID,CustomerName,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice
INV5164,2024-12-19,C0395,Kabir Iyer,United Kingdom,P0076,Trimmer Pro,Beauty & Personal Care,2,1025.7,2051.4
INV2547,2024-11-23,C0131,Vivaan Brown,United Kingdom,P0055,Sports Cap,Fashion,1,3765.42,3765.42
INV4167,2023-06-01,C0288,Ethan Iyer,United States,P0053,Backpack,Fashion,6,3638.91,21833.46
INV2828,2024-07-10,C0158,Mason Nair,France,P0092,Sticky Notes Pro,Books & Stationery,5,975.15,4875.75
INV9329,2024-10-08,C0794,Isha Fischer,United States,P0104,Dumbbell Set Pro,Sports & Fitness,3,2180.34,6541.02
INV6252,2024-12-27,C0491,Liam Jones,United Kingdom,P0011,Laptop Stand,Electronics,6,3969.73,23818.38
INV1616,2024-11-02,C0056,Emma Verma,UAE,P0016,Mechanical Keyboard Pro,Electronics,5,3238.6,16193.0
INV1761,2024-10-25,C0067,Emma Nair,India,P0027,Storage Boxes,Home & Kitchen,4,2225.27,8901.08
INV8832,2024-10-30,C0739,Sophia Gupta,United Kingdom,P0057,Analog Watch,Fashion,4,2163.69,8654.76
INV7811,2024-10-12,C0637,Arjun Iyer,United States,P0018,Wireless Mouse Pro,Electronics,1,4215.13,4215.13
INV5504,2024-10-23,C0427,Meera Jones,United Kingdom,P0106,Resistance Bands Pro,Sports & Fitness,6,440.91,2645.46
INV3157,2024-05-16,C0186,Sara Brown,Germany,P0102,Yoga Mat Pro,Sports & Fitness,6,1318.3,7909.8
INV3022,2024-12-14,C0175,Vivaan Iyer,Germany,P0093,Fountain Pen,Books & Stationery,6,538.83,3232.98
INV1127,2024-07-20,C0018,Lucas Rossi,United States,P0103,Dumbbell Set,Sports & Fitness,6,1125.96,6755.76
INV1541,2024-11-22,C0051,Ethan Williams,Singapore,P0018,Wireless Mouse Pro,Electronics,5,6567.73,32838.65
INV4970,2024-11-23,C0374,Ethan Iyer,Germany,P0081,Notebook Set,Books & Stationery,3,133.48,400.44
INV8784,2024-10-12,C0736,William Verma,Canada,P0066,Shampoo Pro,Beauty & Personal Care,5,758.42,3792.1
INV9125,2024-11-09,C0775,Isha Gupta,Australia,P0070,Lipstick Pro,Beauty & Personal Care,3,1190.03,3570.09
INV5645,2023-07-01,C0440,Ava Fischer,India,P0061,Face Wash,Beauty & Personal Care,5,1492.05,7460.25
INV3588,2024-08-29,C0233,Noah Gupta,United States,P0106,Resistance Bands Pro,Sports & Fitness,4,586.97,2347.88
INV3530,2023-11-08,C0230,Aditya Malhotra,Germany,P0056,Sports Cap Pro,Fashion,5,1141.77,5708.85
INV4828,2024-12-14,C0360,Mason Khan,United States,P0016,Mechanical Keyboard Pro,Electronics,6,4041.52,24249.12
INV2544,2024-10-20,C0131,Vivaan Brown,United Kingdom,P0068,Perfume Pro,Beauty & Personal Care,2,1389.83,2779.66
INV5218,2024-02-21,C0400,Ananya Verma,France,P0039,Bedsheet Set,Home & Kitchen,4,2522.9,10091.6
INV4056,2024-09-13,C0274,Liam Khan,UAE,P0098,Art Supplies Kit Pro,Books & Stationery,5,1165.57,5827.85
INV4369,2024-11-25,C0307,Charlotte Smith,United States,P0030,Cushion Cover Set Pro,Home & Kitchen,1,2819.47,2819.47
INV1610,2023-08-07,C0056,Emma Verma,UAE,P0028,Storage Boxes Pro,Home & Kitchen,3,3279.82,9839.46
INV7312,2024-11-14,C0595,Olivia Fischer,Canada,P0007,Power Bank,Electronics,2,5776.64,11553.28
INV6567,2024-05-21,C0520,Aditya Iyer,India,P0073,Hair Dryer,Beauty & Personal Care,5,998.38,4991.9
INV8522,2024-10-17,C0714,Sara Singh,United Kingdom,P0044,Denim Jacket Pro,Fashion,3,1409.61,4228.83
INV2291,2024-12-22,C0103,Isha Muller,United Kingdom,P0095,Bookmark Set,Books & Stationery,6,656.91,3941.46
INV2682,2024-11-22,C0146,Mason Verma,India,P0044,Denim Jacket Pro,Fashion,6,1491.41,8948.46
INV2973,2024-06-05,C0174,Olivia Johnson,India,P0017,Wireless Mouse,Electronics,6,5818.66,34911.96
INV5818,2024-07-17,C0458,Sara Brown,United Kingdom,P0111,Cycling Gloves,Sports & Fitness,3,707.03,2121.09
INV7377,2024-05-10,C0601,Sara Reddy,India,P0076,Trimmer Pro,Beauty & Personal Care,1,775.35,775.35
INV8995,2024-11-12,C0757,Sophia Khan,United States,P0015,Mechanical Keyboard,Electronics,4,4023.82,16095.28
INV6608,2024-10-16,C0522,Vivaan Gupta,United Kingdom,P0007,Power Bank,Electronics,3,7349.78,22049.34
INV2269,2024-10-22,C0102,Mia Sharma,Germany,P0109,Skipping Rope,Sports & Fitness,1,1781.03,1781.03
INV8839,2024-05-16,C0739,Sophia Gupta,United Kingdom,P0062,Face Wash Pro,Beauty & Personal Care,5,324.56,1622.8
INV1307,2024-12-29,C0033,Kabir Johnson,India,P0048,Leather Wallet Pro,Fashion,5,1716.89,8584.45
INV4576,2024-05-30,C0328,Vivaan Brown,United States,P0052,Formal Shirt Pro,Fashion,1,2435.6,2435.6
INV1588,2024-09-06,C0055,Noah Verma,United States,P0051,Formal Shirt,Fashion,2,3592.57,7185.14
INV8450,2024-10-23,C0703,Liam Fischer,United Kingdom,P0101,Yoga Mat,Sports & Fitness,1,2466.28,2466.28
INV2248,2023-10-20,C0102,Mia Sharma,Germany,P0033,Electric Kettle,Home & Kitchen,1,2703.28,2703.28
INV6818,2024-12-30,C0541,Emma Smith,Singapore,P0077,Face Mask Pack,Beauty & Personal Care,6,1510.93,9065.58
INV2815,2024-08-30,C0158,Mason Nair,France,P0069,Lipstick,Beauty & Personal Care,4,859.64,3438.56
INV8667,2024-10-17,C0723,Henry Verma,India,P0095,Bookmark Set,Books & Stationery,3,488.47,1465.41
INV5685,2024-12-17,C0447,Sophia Malhotra,Netherlands,P0113,Gym Bag,Sports & Fitness,4,1544.48,6177.92
INV1621,2024-05-19,C0057,Harper Garcia,India,P0085,Sketch Pens,Books & Stationery,2,866.42,1732.84
INV2252,2024-08-27,C0102,Mia Sharma,Germany,P0065,Shampoo,Beauty & Personal Care,4,1369.11,5476.44
INV8835,2024-10-11,C0739,Sophia Gupta,United Kingdom,P0118,Fitness Tracker Pro,Sports & Fitness,3,616.97,1850.91
INV2028,2024-10-06,C0084,Charlotte Patel,India,P0010,USB-C Cable Pro,Electronics,5,4011.44,20057.2
INV7728,2024-10-10,C0627,Mia Brown,United Kingdom,P0033,Electric Kettle,Home & Kitchen,5,2859.59,14297.95
INV5585,2024-10-26,C0434,Lucas Jones,India,P0006,Smart Watch Pro,Electronics,3,5722.63,17167.89
INV5425,2024-10-08,C0417,Mia Fischer,India,P0004,Bluetooth Speaker Pro,Electronics,4,1548.79,6195.16
INV8844,2023-08-05,C0739,Sophia Gupta,United Kingdom,P0006,Smart Watch Pro,Electronics,4,4449.88,17799.52
INV2529,2024-08-19,C0130,Lucas Malhotra,United States,P0045,Running Shoes,Fashion,6,1329.42,7976.52
INV6300,2024-10-01,C0496,Henry Smith,United Kingdom,P0101,Yoga Mat,Sports & Fitness,3,1995.18,5985.54
INV2112,2024-09-17,C0090,Ananya Kumar,United Kingdom,P0027,Storage Boxes,Home & Kitchen,6,2287.05,13722.3
INV8616,2024-02-14,C0719,Aarav Fischer,India,P0062,Face Wash Pro,Beauty & Personal Care,3,339.68,1019.04
INV2109,2024-06-21,C0090,Ananya Kumar,United Kingdom,P0081,Notebook Set,Books & Stationery,1,169.72,169.72
INV8405,2023-10-12,C0699,Meera Iyer,India,P0087,Desk Organizer,Books & Stationery,6,188.98,1133.88
INV9248,2024-12-16,C0786,William Patel,UAE,P0074,Hair Dryer Pro,Beauty & Personal Care,1,269.79,269.79
INV8447,2024-11-07,C0703,Liam Fischer,United Kingdom,P0038,Wall Clock Pro,Home & Kitchen,4,5401.56,21606.24
INV5293,2024-10-27,C0403,Mason Garcia,United States,P0034,Electric Kettle Pro,Home & Kitchen,6,2070.77,12424.62
INV5329,2023-10-17,C0408,Amelia Nair,India,P0048,Leather Wallet Pro,Fashion,4,1287.48,5149.92
INV4904,2023-09-12,C0368,Lucas Johnson,UAE,P0072,Sunscreen Pro,Beauty & Personal Care,2,988.2,1976.4
INV3753,2023-07-01,C0247,Karan Muller,United Kingdom,P0031,Air Fryer,Home & Kitchen,3,656.45,1969.35
INV4843,2023-04-15,C0362,Emma Williams,Germany,P0106,Resistance Bands Pro,Sports & Fitness,2,574.4,1148.8
INV7691,2024-01-03,C0627,Mia Brown,United Kingdom,P0106,Resistance Bands Pro,Sports & Fitness,3,724.48,2173.44
INV7691,2024-01-03,C0627,Mia Brown,United Kingdom,P0105,Resistance Bands,Sports & Fitness,6,1253.24,7519.44
INV6930,2024-07-14,C0557,William Gupta,India,P0027,Storage Boxes,Home & Kitchen,1,1251.62,1251.62
INV8137,2023-08-09,C0680,Ava Patel,Canada,P0065,Shampoo,Beauty & Personal Care,1,905.7,905.7
INV6372,2024-08-10,C0501,Diya Jones,Germany,P0051,Formal Shirt,Fashion,6,4164.88,24989.28
INV1501,2024-03-05,C0049,Amelia Brown,United States,P0002,Wireless Earbuds Pro,Electronics,6,1110.07,6660.42
INV8991,2024-06-25,C0756,Ethan Nair,Australia,P0055,Sports Cap,Fashion,1,3751.82,3751.82
INV2490,2024-11-26,C0126,Aarav Iyer,United Kingdom,P0084,Fiction Novel Pro,Books & Stationery,1,1046.91,1046.91
INV2047,2024-03-05,C0086,Henry Williams,United Kingdom,P0004,Bluetooth Speaker Pro,Electronics,5,1457.78,7288.9
INV6561,2024-09-27,C0520,Aditya Iyer,India,P0083,Fiction Novel,Books & Stationery,1,566.66,566.66
INV6466,2023-12-30,C0509,Priya Jones,Singapore,P0032,Air Fryer Pro,Home & Kitchen,4,2665.86,10663.44
INV4989,2024-07-09,C0378,Aarav Muller,India,P0113,Gym Bag,Sports & Fitness,6,1671.43,10028.58
INV1969,2024-12-25,C0083,Sara Sharma,United Kingdom,P0012,Laptop Stand Pro,Electronics,4,9147.6,36590.4
INV1283,2024-06-04,C0031,Olivia Malhotra,United States,P0089,Planner Diary,Books & Stationery,6,815.53,4893.18
INV8712,2023-10-18,C0726,Arjun Jones,Canada,P0015,Mechanical Keyboard,Electronics,4,5143.33,20573.32
INV2633,2024-09-28,C0139,Kabir Singh,United Kingdom,P0087,Desk Organizer,Books & Stationery,6,232.41,1394.46
INV5648,2024-06-03,C0440,Ava Fischer,India,P0074,Hair Dryer Pro,Beauty & Personal Care,2,278.39,556.78
INV2821,2024-01-06,C0158,Mason Nair,France,P0001,Wireless Earbuds,Electronics,4,7056.97,28227.88
INV7079,2024-06-12,C0572,Amelia Garcia,Australia,P0022,Non-stick Pan Pro,Home & Kitchen,1,600.23,600.23
INV2829,2024-09-15,C0158,Mason Nair,France,P0051,Formal Shirt,Fashion,4,4463.91,17855.64
INV5255,2024-12-23,C0402,Noah Johnson,UAE,P0076,Trimmer Pro,Beauty & Personal Care,2,1028.12,2056.24
INV8666,2024-11-23,C0723,Henry Verma,India,P0060,Winter Hoodie Pro,Fashion,1,2518.19,2518.19
INV7132,2023-06-14,C0579,Arjun Williams,United States,P0033,Electric Kettle,Home & Kitchen,2,1777.22,3554.44
INV2276,2024-11-19,C0102,Mia Sharma,Germany,P0099,Puzzle Book,Books & Stationery,5,535.9,2679.5
INV8579,2024-12-16,C0716,Ethan Iyer,UAE,P0042,Cotton T-Shirt Pro,Fashion,1,1753.67,1753.67
INV2554,2024-10-03,C0133,Sara Garcia,India,P0043,Denim Jacket,Fashion,2,1705.03,3410.06
INV6091,2024-11-11,C0484,Olivia Fischer,United States,P0023,Ceramic Mug Set,Home & Kitchen,4,3425.81,13703.24
INV2660,2023-07-22,C0145,Ava Rossi,India,P0098,Art Supplies Kit Pro,Books & Stationery,4,969.76,3879.04
INV2542,2024-07-14,C0131,Vivaan Brown,United Kingdom,P0101,Yoga Mat,Sports & Fitness,6,1973.24,11839.44
INV6866,2024-12-07,C0548,Olivia Jones,Germany,P0106,Resistance Bands Pro,Sports & Fitness,3,454.47,1363.41
INV8388,2024-09-28,C0697,Diya Fischer,India,P0119,Football,Sports & Fitness,3,1683.09,5049.27
INV6921,2024-09-19,C0554,Harper Johnson,United States,P0021,Non-stick Pan,Home & Kitchen,1,1105.11,1105.11
INV4448,2024-02-14,C0313,Harper Iyer,India,P0037,Wall Clock,Home & Kitchen,6,562.39,3374.34
INV8165,2024-12-30,C0682,Lucas Patel,India,P0021,Non-stick Pan,Home & Kitchen,1,1742.71,1742.71
INV8070,2023-12-23,C0668,William Khan,India,P0052,Formal Shirt Pro,Fashion,6,2351.88,14111.28
INV3278,2024-12-26,C0198,Emma Williams,Canada,P0042,Cotton T-Shirt Pro,Fashion,4,1320.28,5281.12
INV2949,2024-02-19,C0169,Liam Kumar,India,P0047,Leather Wallet,Fashion,3,2452.62,7357.86
INV6964,2024-10-18,C0562,Diya Iyer,India,P0012,Laptop Stand Pro,Electronics,2,7368.5,14737.0
INV2806,2024-08-13,C0158,Mason Nair,France,P0091,Sticky Notes,Books & Stationery,5,212.23,1061.15
INV3792,2024-12-10,C0248,James Fischer,Singapore,P0006,Smart Watch Pro,Electronics,3,5385.54,16156.62
INV1948,2024-11-11,C0081,Mason Reddy,Canada,P0005,Smart Watch,Electronics,4,4601.98,18407.92
INV4296,2024-09-16,C0300,Rohan Jones,India,P0035,Knife Set,Home & Kitchen,4,422.01,1688.04
INV4464,2023-06-25,C0315,Noah Kumar,Australia,P0036,Knife Set Pro,Home & Kitchen,4,873.35,3493.4
INV5287,2024-06-23,C0403,Mason Garcia,United States,P0082,Notebook Set Pro,Books & Stationery,5,881.8,4409.0
INV8954,2024-09-23,C0755,Amelia Fischer,India,P0115,Foam Roller,Sports & Fitness,1,1078.27,1078.27
INV5624,2023-08-25,C0435,Sara Fischer,India,P0081,Notebook Set,Books & Stationery,4,110.82,443.28
INV3619,2024-10-01,C0235,Ananya Kumar,India,P0078,Face Mask Pack Pro,Beauty & Personal Care,3,835.45,2506.35
INV2456,2024-07-13,C0125,Aditya Garcia,India,P0034,Electric Kettle Pro,Home & Kitchen,4,1195.53,4782.12
INV3990,2024-07-16,C0272,Charlotte Johnson,Australia,P0083,Fiction Novel,Books & Stationery,3,434.61,1303.83
INV8097,2024-12-08,C0674,Sara Nair,United States,P0031,Air Fryer,Home & Kitchen,3,488.54,1465.62
INV3253,2023-12-01,C0196,James Fischer,United Kingdom,P0029,Cushion Cover Set,Home & Kitchen,2,2925.29,5850.58
INV7725,2024-12-18,C0627,Mia Brown,United Kingdom,P0056,Sports Cap Pro,Fashion,6,2737.19,16423.14
INV1752,2024-12-29,C0067,Emma Nair,India,P0083,Fiction Novel,Books & Stationery,5,455.55,2277.75
INV3493,2023-10-03,C0222,Amelia Nair,United States,P0106,Resistance Bands Pro,Sports & Fitness,5,455.6,2278.0
INV7810,2024-08-02,C0636,Olivia Jones,United Kingdom,P0113,Gym Bag,Sports & Fitness,6,1986.29,11917.74
INV4125,2023-06-19,C0283,Isha Chopra,United Kingdom,P0073,Hair Dryer,Beauty & Personal Care,3,653.91,1961.73
INV8965,2024-10-05,C0755,Amelia Fischer,India,P0023,Ceramic Mug Set,Home & Kitchen,2,2602.78,5205.56
INV4761,2023-09-21,C0353,Amelia Singh,Germany,P0080,Body Lotion Pro,Beauty & Personal Care,3,1155.69,3467.07
INV7272,2024-04-30,C0592,Sara Smith,Germany,P0020,Phone Case Pro,Electronics,2,7518.46,15036.92
INV6874,2023-11-16,C0549,Lucas Kumar,United States,P0109,Skipping Rope,Sports & Fitness,5,777.11,3885.55
INV1669,2024-08-07,C0060,Meera Iyer,United Kingdom,P0035,Knife Set,Home & Kitchen,4,716.87,2867.48
INV1063,2024-08-02,C0010,Rohan Chopra,Germany,P0074,Hair Dryer Pro,Beauty & Personal Care,3,259.97,779.91
INV5632,2024-12-07,C0436,Diya Patel,Germany,P0053,Backpack,Fashion,4,2605.13,10420.52
INV8932,2024-11-21,C0749,Harper Jones,UAE,P0071,Sunscreen,Beauty & Personal Care,5,1126.98,5634.9
INV3941,2024-11-18,C0268,Arjun Kumar,Germany,P0017,Wireless Mouse,Electronics,4,6180.38,24721.52
INV6468,2023-03-14,C0509,Priya Jones,Singapore,P0041,Cotton T-Shirt,Fashion,5,1893.95,9469.75
INV1259,2024-02-21,C0028,Priya Patel,United States,P0003,Bluetooth Speaker,Electronics,5,5897.63,29488.15
INV4554,2024-11-12,C0327,Riya Sharma,United States,P0081,Notebook Set,Books & Stationery,4,167.57,670.28
INV6972,2024-11-18,C0562,Diya Iyer,India,P0035,Knife Set,Home & Kitchen,3,547.31,1641.93
INV7095,2024-08-12,C0575,Emma Fischer,Canada,P0055,Sports Cap,Fashion,4,3906.31,15625.24
INV5207,2024-11-18,C0400,Ananya Verma,France,P0037,Wall Clock,Home & Kitchen,5,577.85,2889.25
INV7727,2024-10-22,C0627,Mia Brown,United Kingdom,P0110,Skipping Rope Pro,Sports & Fitness,4,2392.92,9571.68
INV8507,2023-09-15,C0708,Mason Muller,Australia,P0116,Foam Roller Pro,Sports & Fitness,3,2001.69,6005.07
INV5974,2024-12-12,C0471,Lucas Williams,India,P0012,Laptop Stand Pro,Electronics,1,4954.71,4954.71
INV5877,2024-05-04,C0463,Charlotte Dubois,France,P0108,Water Bottle Pro,Sports & Fitness,5,1388.97,6944.85
INV6629,2024-11-23,C0524,Olivia Khan,Canada,P0103,Dumbbell Set,Sports & Fitness,3,1467.0,4401.0
INV9279,2024-12-16,C0789,Liam Verma,United Kingdom,P0051,Formal Shirt,Fashion,2,2746.19,5492.38
INV4378,2024-08-13,C0307,Charlotte Smith,United States,P0099,Puzzle Book,Books & Stationery,2,354.03,708.06
INV6669,2024-12-24,C0528,Harper Chopra,India,P0095,Bookmark Set,Books & Stationery,2,401.57,803.14
INV3115,2023-12-01,C0183,Sara Smith,UAE,P0006,Smart Watch Pro,Electronics,4,4467.43,17869.72
INV4994,2024-05-15,C0378,Aarav Muller,India,P0032,Air Fryer Pro,Home & Kitchen,1,3496.2,3496.2
INV3204,2023-12-22,C0193,Kabir Iyer,UAE,P0097,Art Supplies Kit,Books & Stationery,3,580.13,1740.39
INV1480,2024-10-08,C0047,Diya Malhotra,United Kingdom,P0120,Football Pro,Sports & Fitness,2,1609.82,3219.64
INV1109,2024-05-02,C0016,Liam Sharma,India,P0041,Cotton T-Shirt,Fashion,3,1704.46,5113.38
INV5482,2024-10-03,C0423,Diya Patel,India,P0016,Mechanical Keyboard Pro,Electronics,3,2499.51,7498.53
INV4808,2024-09-18,C0360,Mason Khan,United States,P0021,Non-stick Pan,Home & Kitchen,6,2182.38,13094.28
INV6735,2024-11-04,C0538,William Johnson,India,P0032,Air Fryer Pro,Home & Kitchen,3,2161.09,6483.27
INV7994,2024-07-11,C0663,Ava Malhotra,United States,P0107,Water Bottle,Sports & Fitness,6,2547.56,15285.36
INV4079,2024-07-19,C0277,Rohan Dubois,Australia,P0043,Denim Jacket,Fashion,1,2378.3,2378.3
INV8997,2024-08-21,C0758,Harper Dubois,United States,P0051,Formal Shirt,Fashion,1,2759.08,2759.08
INV7653,2024-12-04,C0623,William Gupta,United Kingdom,P0019,Phone Case,Electronics,4,7684.97,30739.88
INV3471,2024-11-19,C0220,Liam Patel,Canada,P0064,Moisturizer Pro,Beauty & Personal Care,5,2073.3,10366.5
INV1679,2024-11-10,C0060,Meera Iyer,United Kingdom,P0111,Cycling Gloves,Sports & Fitness,5,1334.07,6670.35
INV3407,2024-08-17,C0214,Lucas Jones,India,P0080,Body Lotion Pro,Beauty & Personal Care,2,2222.74,4445.48
INV6464,2024-11-15,C0509,Priya Jones,Singapore,P0105,Resistance Bands,Sports & Fitness,1,803.29,803.29
INV3631,2024-06-14,C0235,Ananya Kumar,India,P0060,Winter Hoodie Pro,Fashion,5,3855.01,19275.05
INV4409,2024-10-07,C0312,James Rossi,India,P0043,Denim Jacket,Fashion,1,2964.13,2964.13
INV5091,2024-09-17,C0388,Charlotte Fischer,India,P0103,Dumbbell Set,Sports & Fitness,5,1804.92,9024.6
INV5571,2024-10-13,C0433,Emma Patel,United States,P0024,Ceramic Mug Set Pro,Home & Kitchen,5,3882.21,19411.05
INV6927,2023-10-28,C0555,Ava Patel,Canada,P0053,Backpack,Fashion,5,2566.16,12830.8
INV6714,2024-04-01,C0534,Kabir Chopra,United States,P0065,Shampoo,Beauty & Personal Care,6,650.41,3902.46
INV1493,2024-06-21,C0047,Diya Malhotra,United Kingdom,P0001,Wireless Earbuds,Electronics,4,5284.65,21138.6
INV1261,2024-11-23,C0029,Meera Dubois,United States,P0097,Art Supplies Kit,Books & Stationery,5,469.87,2349.35
INV8188,2024-12-05,C0684,Lucas Jones,Germany,P0010,USB-C Cable Pro,Electronics,6,5112.62,30675.72
INV4311,2023-04-28,C0301,Charlotte Rossi,India,P0107,Water Bottle,Sports & Fitness,2,2931.2,5862.4
INV7304,2024-06-03,C0594,Lucas Singh,United Kingdom,P0051,Formal Shirt,Fashion,4,2344.43,9377.72
INV4116,2024-11-28,C0282,Liam Verma,United Kingdom,P0074,Hair Dryer Pro,Beauty & Personal Care,6,282.19,1693.14
INV1852,2024-12-21,C0076,Riya Malhotra,France,P0107,Water Bottle,Sports & Fitness,4,2351.77,9407.08
INV8068,2024-11-04,C0668,William Khan,India,P0062,Face Wash Pro,Beauty & Personal Care,3,251.01,753.03
INV2794,2023-01-15,C0156,Liam Kumar,India,P0080,Body Lotion Pro,Beauty & Personal Care,4,1442.37,5769.48
INV7545,2024-11-04,C0617,Lucas Smith,India,P0089,Planner Diary,Books & Stationery,3,1056.37,3169.11
INV9023,2024-08-17,C0762,Charlotte Fischer,United Kingdom,P0053,Backpack,Fashion,3,3426.31,10278.93
INV6444,2024-08-16,C0504,Sophia Smith,Australia,P0030,Cushion Cover Set Pro,Home & Kitchen,6,2499.29,14995.74
INV5969,2024-06-28,C0470,Karan Chopra,Singapore,P0017,Wireless Mouse,Electronics,6,4703.12,28218.72
INV6816,2024-11-07,C0541,Emma Smith,Singapore,P0019,Phone Case,Electronics,4,4579.86,18319.44
INV3767,2024-12-19,C0247,Karan Muller,United Kingdom,P0014,Webcam Pro,Electronics,2,1151.36,2302.72
INV8525,2024-07-15,C0714,Sara Singh,United Kingdom,P0108,Water Bottle Pro,Sports & Fitness,5,2234.42,11172.1
INV1013,2024-07-27,C0002,Aarav Williams,Singapore,P0049,Sunglasses,Fashion,4,895.88,3583.52
INV4779,2024-10-11,C0357,Liam Reddy,India,P0036,Knife Set Pro,Home & Kitchen,2,1231.53,2463.06
INV7069,2024-09-04,C0572,Amelia Garcia,Australia,P0022,Non-stick Pan Pro,Home & Kitchen,2,558.98,1117.96
INV8680,2024-11-02,C0724,Meera Chopra,France,P0083,Fiction Novel,Books & Stationery,3,440.5,1321.5
INV5833,2024-09-28,C0459,Arjun Khan,India,P0082,Notebook Set Pro,Books & Stationery,5,871.84,4359.2
INV4921,2024-07-03,C0369,Aditya Rossi,India,P0051,Formal Shirt,Fashion,4,4443.67,17774.68
INV3285,2024-09-23,C0200,Charlotte Malhotra,France,P0071,Sunscreen,Beauty & Personal Care,1,719.6,719.6
INV8360,2024-11-09,C0694,Ananya Smith,India,P0057,Analog Watch,Fashion,6,2798.31,16789.86
INV8587,2024-06-25,C0716,Ethan Iyer,UAE,P0074,Hair Dryer Pro,Beauty & Personal Care,1,330.39,330.39
INV4595,2024-08-17,C0330,Sara Khan,India,P0037,Wall Clock,Home & Kitchen,4,416.55,1666.2
INV7382,2024-11-21,C0602,Arjun Sharma,India,P0090,Planner Diary Pro,Books & Stationery,4,135.4,541.6
INV5741,2024-12-02,C0453,Diya Nair,United Kingdom,P0022,Non-stick Pan Pro,Home & Kitchen,6,575.67,3454.02
INV1484,2024-12-30,C0047,Diya Malhotra,United Kingdom,P0038,Wall Clock Pro,Home & Kitchen,4,4130.99,16523.96
INV8774,2023-06-29,C0735,Karan Malhotra,United Kingdom,P0097,Art Supplies Kit,Books & Stationery,5,548.14,2740.7
INV2491,2024-11-16,C0126,Aarav Iyer,United Kingdom,P0115,Foam Roller,Sports & Fitness,5,1315.56,6577.8
INV8357,2024-08-29,C0694,Ananya Smith,India,P0120,Football Pro,Sports & Fitness,3,2045.9,6137.7
INV5398,2023-07-02,C0416,Emma Gupta,United Kingdom,P0070,Lipstick Pro,Beauty & Personal Care,2,1219.8,2439.6
INV6990,2024-04-12,C0565,Mason Jones,United Kingdom,P0033,Electric Kettle,Home & Kitchen,2,1376.68,2753.36
INV5596,2023-09-04,C0434,Lucas Jones,India,P0007,Power Bank,Electronics,4,9868.86,39475.44
INV5678,2024-10-20,C0447,Sophia Malhotra,Netherlands,P0019,Phone Case,Electronics,1,6093.37,6093.37
INV4700,2023-03-28,C0338,Karan Patel,Germany,P0003,Bluetooth Speaker,Electronics,4,5462.68,21850.72
INV6171,2023-08-10,C0488,Ava Nair,India,P0050,Sunglasses Pro,Fashion,3,1374.72,4124.16
INV3431,2024-03-19,C0217,Charlotte Nair,United Kingdom,P0119,Football,Sports & Fitness,5,2865.05,14325.25
INV6258,2024-03-19,C0492,Liam Brown,United States,P0055,Sports Cap,Fashion,3,3994.94,11984.82
INV4492,2024-01-14,C0317,Charlotte Johnson,United Kingdom,P0002,Wireless Earbuds Pro,Electronics,4,1574.1,6296.4
INV2692,2024-06-18,C0146,Mason Verma,India,P0013,Webcam,Electronics,2,3460.74,6921.48
INV8269,2024-09-17,C0690,Riya Brown,India,P0052,Formal Shirt Pro,Fashion,4,2274.76,9099.04
INV4234,2024-09-04,C0296,Charlotte Garcia,United States,P0102,Yoga Mat Pro,Sports & Fitness,5,1765.46,8827.3
INV8766,2024-03-21,C0735,Karan Malhotra,United Kingdom,P0114,Gym Bag Pro,Sports & Fitness,1,2511.41,2511.41
INV8722,2024-04-27,C0728,Diya Muller,Australia,P0060,Winter Hoodie Pro,Fashion,6,2372.19,14233.14
